,state,term,outcome,croscor,lagd
4606,Montana,social distancing,daily_vaccinations_per_million,-0.005650545,-14
4607,Montana,social distancing,daily_vaccinations_per_million,0.038975,-13
4608,Montana,social distancing,daily_vaccinations_per_million,-0.014835164,-12
4609,Montana,social distancing,daily_vaccinations_per_million,-0.057283539,-11
4610,Montana,social distancing,daily_vaccinations_per_million,-0.023297929,-10
4611,Montana,social distancing,daily_vaccinations_per_million,-0.051964279,-9
4612,Montana,social distancing,daily_vaccinations_per_million,-0.025064111,-8
4613,Montana,social distancing,daily_vaccinations_per_million,0.031173624,-7
4614,Montana,social distancing,daily_vaccinations_per_million,-0.002422677,-6
4615,Montana,social distancing,daily_vaccinations_per_million,-0.01437749,-5
4616,Montana,social distancing,daily_vaccinations_per_million,0.018311058,-4
4617,Montana,social distancing,daily_vaccinations_per_million,-0.018734679,-3
4618,Montana,social distancing,daily_vaccinations_per_million,0.010855831,-2
4619,Montana,social distancing,daily_vaccinations_per_million,0.015097772,-1
4620,Montana,social distancing,daily_vaccinations_per_million,0.020539655,0
4621,Montana,vaccine,daily_vaccinations,0.007709679,-14
4622,Montana,vaccine,daily_vaccinations,-0.193454678,-13
4623,Montana,vaccine,daily_vaccinations,-0.008774747,-12
4624,Montana,vaccine,daily_vaccinations,0.131379863,-11
4625,Montana,vaccine,daily_vaccinations,0.065000681,-10
4626,Montana,vaccine,daily_vaccinations,-0.08219104,-9
4627,Montana,vaccine,daily_vaccinations,0.039878898,-8
4628,Montana,vaccine,daily_vaccinations,0.038455551,-7
4629,Montana,vaccine,daily_vaccinations,0.161674583,-6
4630,Montana,vaccine,daily_vaccinations,-0.088999168,-5
4631,Montana,vaccine,daily_vaccinations,0.048628609,-4
4632,Montana,vaccine,daily_vaccinations,-0.067425548,-3
4633,Montana,vaccine,daily_vaccinations,0.167100706,-2
4634,Montana,vaccine,daily_vaccinations,-0.018900199,-1
4635,Montana,vaccine,daily_vaccinations,0.044102405,0
4636,Montana,vaccine,daily_vaccinations_per_million,0.007663229,-14
4637,Montana,vaccine,daily_vaccinations_per_million,-0.193434575,-13
4638,Montana,vaccine,daily_vaccinations_per_million,-0.008854211,-12
4639,Montana,vaccine,daily_vaccinations_per_million,0.131308917,-11
4640,Montana,vaccine,daily_vaccinations_per_million,0.065108394,-10
4641,Montana,vaccine,daily_vaccinations_per_million,-0.082154712,-9
4642,Montana,vaccine,daily_vaccinations_per_million,0.039824599,-8
4643,Montana,vaccine,daily_vaccinations_per_million,0.038440321,-7
4644,Montana,vaccine,daily_vaccinations_per_million,0.161697147,-6
4645,Montana,vaccine,daily_vaccinations_per_million,-0.089070063,-5
4646,Montana,vaccine,daily_vaccinations_per_million,0.048718581,-4
4647,Montana,vaccine,daily_vaccinations_per_million,-0.067506754,-3
4648,Montana,vaccine,daily_vaccinations_per_million,0.167157193,-2
4649,Montana,vaccine,daily_vaccinations_per_million,-0.018791189,-1
4650,Montana,vaccine,daily_vaccinations_per_million,0.044025329,0
4651,Montana,vaccine near me,daily_vaccinations,-0.032168656,-14
4652,Montana,vaccine near me,daily_vaccinations,-0.030946076,-13
4653,Montana,vaccine near me,daily_vaccinations,0.056117308,-12
4654,Montana,vaccine near me,daily_vaccinations,0.030468324,-11
4655,Montana,vaccine near me,daily_vaccinations,-0.072946205,-10
4656,Montana,vaccine near me,daily_vaccinations,-0.060233703,-9
4657,Montana,vaccine near me,daily_vaccinations,-0.04332296,-8
4658,Montana,vaccine near me,daily_vaccinations,-0.062878185,-7
4659,Montana,vaccine near me,daily_vaccinations,-0.107932584,-6
4660,Montana,vaccine near me,daily_vaccinations,-0.144543599,-5
4661,Montana,vaccine near me,daily_vaccinations,-0.020000254,-4
4662,Montana,vaccine near me,daily_vaccinations,0.059845592,-3
4663,Montana,vaccine near me,daily_vaccinations,-0.054879271,-2
4664,Montana,vaccine near me,daily_vaccinations,0.113891718,-1
4665,Montana,vaccine near me,daily_vaccinations,0.144367226,0
4666,Montana,vaccine near me,daily_vaccinations_per_million,-0.032195618,-14
4667,Montana,vaccine near me,daily_vaccinations_per_million,-0.030963271,-13
4668,Montana,vaccine near me,daily_vaccinations_per_million,0.056132936,-12
4669,Montana,vaccine near me,daily_vaccinations_per_million,0.030439781,-11
4670,Montana,vaccine near me,daily_vaccinations_per_million,-0.072860289,-10
4671,Montana,vaccine near me,daily_vaccinations_per_million,-0.060238827,-9
4672,Montana,vaccine near me,daily_vaccinations_per_million,-0.043406005,-8
4673,Montana,vaccine near me,daily_vaccinations_per_million,-0.062833453,-7
4674,Montana,vaccine near me,daily_vaccinations_per_million,-0.107820227,-6
4675,Montana,vaccine near me,daily_vaccinations_per_million,-0.144545415,-5
4676,Montana,vaccine near me,daily_vaccinations_per_million,-0.020141728,-4
4677,Montana,vaccine near me,daily_vaccinations_per_million,0.059837255,-3
4678,Montana,vaccine near me,daily_vaccinations_per_million,-0.054808715,-2
4679,Montana,vaccine near me,daily_vaccinations_per_million,0.113848261,-1
4680,Montana,vaccine near me,daily_vaccinations_per_million,0.144449213,0
4681,Nebraska,covid,daily_vaccinations,0.098330999,-14
4682,Nebraska,covid,daily_vaccinations,0.055791562,-13
4683,Nebraska,covid,daily_vaccinations,0.008455091,-12
4684,Nebraska,covid,daily_vaccinations,-0.10480333,-11
4685,Nebraska,covid,daily_vaccinations,0.051086973,-10
4686,Nebraska,covid,daily_vaccinations,0.042084325,-9
4687,Nebraska,covid,daily_vaccinations,-0.018302887,-8
4688,Nebraska,covid,daily_vaccinations,-0.138259912,-7
4689,Nebraska,covid,daily_vaccinations,0.112677791,-6
4690,Nebraska,covid,daily_vaccinations,0.048396292,-5
4691,Nebraska,covid,daily_vaccinations,0.124911482,-4
4692,Nebraska,covid,daily_vaccinations,-0.106592386,-3
4693,Nebraska,covid,daily_vaccinations,0.04272379,-2
4694,Nebraska,covid,daily_vaccinations,0.072206673,-1
4695,Nebraska,covid,daily_vaccinations,0.208736789,0
4696,Nebraska,covid,daily_vaccinations_per_million,0.098332677,-14
4697,Nebraska,covid,daily_vaccinations_per_million,0.055835445,-13
4698,Nebraska,covid,daily_vaccinations_per_million,0.008437351,-12
4699,Nebraska,covid,daily_vaccinations_per_million,-0.104846688,-11
4700,Nebraska,covid,daily_vaccinations_per_million,0.051138733,-10
4701,Nebraska,covid,daily_vaccinations_per_million,0.042119342,-9
4702,Nebraska,covid,daily_vaccinations_per_million,-0.018373808,-8
4703,Nebraska,covid,daily_vaccinations_per_million,-0.138135669,-7
4704,Nebraska,covid,daily_vaccinations_per_million,0.112587553,-6
4705,Nebraska,covid,daily_vaccinations_per_million,0.048395572,-5
4706,Nebraska,covid,daily_vaccinations_per_million,0.12490354,-4
4707,Nebraska,covid,daily_vaccinations_per_million,-0.106509497,-3
4708,Nebraska,covid,daily_vaccinations_per_million,0.04275457,-2
4709,Nebraska,covid,daily_vaccinations_per_million,0.0721268,-1
4710,Nebraska,covid,daily_vaccinations_per_million,0.208778742,0
4711,Nebraska,mask,daily_vaccinations,0.04869241,-14
4712,Nebraska,mask,daily_vaccinations,0.044194748,-13
4713,Nebraska,mask,daily_vaccinations,-0.064171506,-12
4714,Nebraska,mask,daily_vaccinations,-0.025155069,-11
4715,Nebraska,mask,daily_vaccinations,0.059719672,-10
4716,Nebraska,mask,daily_vaccinations,-0.020221359,-9
4717,Nebraska,mask,daily_vaccinations,-0.071922561,-8
4718,Nebraska,mask,daily_vaccinations,-0.011036322,-7
4719,Nebraska,mask,daily_vaccinations,-0.063323673,-6
4720,Nebraska,mask,daily_vaccinations,0.010999356,-5
4721,Nebraska,mask,daily_vaccinations,-0.08595214,-4
4722,Nebraska,mask,daily_vaccinations,0.011036443,-3
4723,Nebraska,mask,daily_vaccinations,0.010147721,-2
4724,Nebraska,mask,daily_vaccinations,0.17219479,-1
4725,Nebraska,mask,daily_vaccinations,-0.024000412,0
4726,Nebraska,mask,daily_vaccinations_per_million,0.048713364,-14
4727,Nebraska,mask,daily_vaccinations_per_million,0.04420665,-13
4728,Nebraska,mask,daily_vaccinations_per_million,-0.064342607,-12
4729,Nebraska,mask,daily_vaccinations_per_million,-0.025042835,-11
4730,Nebraska,mask,daily_vaccinations_per_million,0.059703685,-10
4731,Nebraska,mask,daily_vaccinations_per_million,-0.020270574,-9
4732,Nebraska,mask,daily_vaccinations_per_million,-0.071817597,-8
4733,Nebraska,mask,daily_vaccinations_per_million,-0.011084078,-7
4734,Nebraska,mask,daily_vaccinations_per_million,-0.063357824,-6
4735,Nebraska,mask,daily_vaccinations_per_million,0.011040526,-5
4736,Nebraska,mask,daily_vaccinations_per_million,-0.085945528,-4
4737,Nebraska,mask,daily_vaccinations_per_million,0.011064885,-3
4738,Nebraska,mask,daily_vaccinations_per_million,0.010001696,-2
4739,Nebraska,mask,daily_vaccinations_per_million,0.172324794,-1
4740,Nebraska,mask,daily_vaccinations_per_million,-0.02398467,0
4741,Nebraska,qanon,daily_vaccinations,-0.021506617,-14
4742,Nebraska,qanon,daily_vaccinations,0.006002938,-13
4743,Nebraska,qanon,daily_vaccinations,-0.063336931,-12
4744,Nebraska,qanon,daily_vaccinations,-0.097119632,-11
4745,Nebraska,qanon,daily_vaccinations,0.077999301,-10
4746,Nebraska,qanon,daily_vaccinations,0.023945162,-9
4747,Nebraska,qanon,daily_vaccinations,-0.091169745,-8
4748,Nebraska,qanon,daily_vaccinations,0.054463731,-7
4749,Nebraska,qanon,daily_vaccinations,0.005051852,-6
4750,Nebraska,qanon,daily_vaccinations,-0.093338355,-5
4751,Nebraska,qanon,daily_vaccinations,0.007049222,-4
4752,Nebraska,qanon,daily_vaccinations,0.082528128,-3
4753,Nebraska,qanon,daily_vaccinations,-0.085487074,-2
4754,Nebraska,qanon,daily_vaccinations,0.074306074,-1
4755,Nebraska,qanon,daily_vaccinations,-0.102794429,0
4756,Nebraska,qanon,daily_vaccinations_per_million,-0.021550017,-14
4757,Nebraska,qanon,daily_vaccinations_per_million,0.005951023,-13
4758,Nebraska,qanon,daily_vaccinations_per_million,-0.06327855,-12
4759,Nebraska,qanon,daily_vaccinations_per_million,-0.09710233,-11
4760,Nebraska,qanon,daily_vaccinations_per_million,0.077922346,-10
4761,Nebraska,qanon,daily_vaccinations_per_million,0.024079667,-9
4762,Nebraska,qanon,daily_vaccinations_per_million,-0.091233798,-8
4763,Nebraska,qanon,daily_vaccinations_per_million,0.054336636,-7
4764,Nebraska,qanon,daily_vaccinations_per_million,0.005212663,-6
4765,Nebraska,qanon,daily_vaccinations_per_million,-0.093432606,-5
4766,Nebraska,qanon,daily_vaccinations_per_million,0.007105338,-4
4767,Nebraska,qanon,daily_vaccinations_per_million,0.082589807,-3
4768,Nebraska,qanon,daily_vaccinations_per_million,-0.08552433,-2
4769,Nebraska,qanon,daily_vaccinations_per_million,0.074305731,-1
4770,Nebraska,qanon,daily_vaccinations_per_million,-0.102814679,0
4771,Nebraska,social distancing,daily_vaccinations,-0.078893853,-14
4772,Nebraska,social distancing,daily_vaccinations,0.071678181,-13
4773,Nebraska,social distancing,daily_vaccinations,-0.127267649,-12
4774,Nebraska,social distancing,daily_vaccinations,0.019877742,-11
4775,Nebraska,social distancing,daily_vaccinations,0.002090804,-10
4776,Nebraska,social distancing,daily_vaccinations,-0.002188991,-9
4777,Nebraska,social distancing,daily_vaccinations,0.038849984,-8
4778,Nebraska,social distancing,daily_vaccinations,0.053885018,-7
4779,Nebraska,social distancing,daily_vaccinations,-0.079784698,-6
4780,Nebraska,social distancing,daily_vaccinations,0.068260322,-5
4781,Nebraska,social distancing,daily_vaccinations,0.051602044,-4
4782,Nebraska,social distancing,daily_vaccinations,-0.138608176,-3
4783,Nebraska,social distancing,daily_vaccinations,0.014918823,-2
4784,Nebraska,social distancing,daily_vaccinations,-0.007762119,-1
4785,Nebraska,social distancing,daily_vaccinations,0.028608296,0
4786,Nebraska,social distancing,daily_vaccinations_per_million,-0.079040879,-14
4787,Nebraska,social distancing,daily_vaccinations_per_million,0.07179621,-13
4788,Nebraska,social distancing,daily_vaccinations_per_million,-0.127318823,-12
4789,Nebraska,social distancing,daily_vaccinations_per_million,0.019891895,-11
4790,Nebraska,social distancing,daily_vaccinations_per_million,0.002103694,-10
4791,Nebraska,social distancing,daily_vaccinations_per_million,-0.002196482,-9
4792,Nebraska,social distancing,daily_vaccinations_per_million,0.038883279,-8
4793,Nebraska,social distancing,daily_vaccinations_per_million,0.053842871,-7
4794,Nebraska,social distancing,daily_vaccinations_per_million,-0.079736465,-6
4795,Nebraska,social distancing,daily_vaccinations_per_million,0.068350797,-5
4796,Nebraska,social distancing,daily_vaccinations_per_million,0.051467364,-4
4797,Nebraska,social distancing,daily_vaccinations_per_million,-0.138590723,-3
4798,Nebraska,social distancing,daily_vaccinations_per_million,0.014923983,-2
4799,Nebraska,social distancing,daily_vaccinations_per_million,-0.007755905,-1
4800,Nebraska,social distancing,daily_vaccinations_per_million,0.028635669,0
4801,Nebraska,vaccine,daily_vaccinations,0.052982527,-14
4802,Nebraska,vaccine,daily_vaccinations,0.209761166,-13
4803,Nebraska,vaccine,daily_vaccinations,0.000523124,-12
4804,Nebraska,vaccine,daily_vaccinations,0.030888648,-11
4805,Nebraska,vaccine,daily_vaccinations,-0.045725236,-10
4806,Nebraska,vaccine,daily_vaccinations,0.044689076,-9
4807,Nebraska,vaccine,daily_vaccinations,-0.113349509,-8
4808,Nebraska,vaccine,daily_vaccinations,0.023765468,-7
4809,Nebraska,vaccine,daily_vaccinations,0.017422023,-6
4810,Nebraska,vaccine,daily_vaccinations,-0.012385793,-5
4811,Nebraska,vaccine,daily_vaccinations,0.072759925,-4
4812,Nebraska,vaccine,daily_vaccinations,0.187579972,-3
4813,Nebraska,vaccine,daily_vaccinations,0.05574561,-2
4814,Nebraska,vaccine,daily_vaccinations,0.083492119,-1
4815,Nebraska,vaccine,daily_vaccinations,0.195891021,0
4816,Nebraska,vaccine,daily_vaccinations_per_million,0.052956215,-14
4817,Nebraska,vaccine,daily_vaccinations_per_million,0.209794329,-13
4818,Nebraska,vaccine,daily_vaccinations_per_million,0.000593853,-12
4819,Nebraska,vaccine,daily_vaccinations_per_million,0.030784044,-11
4820,Nebraska,vaccine,daily_vaccinations_per_million,-0.045697264,-10
4821,Nebraska,vaccine,daily_vaccinations_per_million,0.044760403,-9
4822,Nebraska,vaccine,daily_vaccinations_per_million,-0.113368309,-8
4823,Nebraska,vaccine,daily_vaccinations_per_million,0.023744131,-7
4824,Nebraska,vaccine,daily_vaccinations_per_million,0.017369849,-6
4825,Nebraska,vaccine,daily_vaccinations_per_million,-0.012298362,-5
4826,Nebraska,vaccine,daily_vaccinations_per_million,0.072731503,-4
4827,Nebraska,vaccine,daily_vaccinations_per_million,0.187530153,-3
4828,Nebraska,vaccine,daily_vaccinations_per_million,0.055925782,-2
4829,Nebraska,vaccine,daily_vaccinations_per_million,0.083398941,-1
4830,Nebraska,vaccine,daily_vaccinations_per_million,0.195860966,0
4831,Nebraska,vaccine near me,daily_vaccinations,0.070325246,-14
4832,Nebraska,vaccine near me,daily_vaccinations,-0.072992496,-13
4833,Nebraska,vaccine near me,daily_vaccinations,0.190480698,-12
4834,Nebraska,vaccine near me,daily_vaccinations,0.044150567,-11
4835,Nebraska,vaccine near me,daily_vaccinations,-0.138513618,-10
4836,Nebraska,vaccine near me,daily_vaccinations,0.005666185,-9
4837,Nebraska,vaccine near me,daily_vaccinations,0.052522062,-8
4838,Nebraska,vaccine near me,daily_vaccinations,-0.011160573,-7
4839,Nebraska,vaccine near me,daily_vaccinations,0.112278157,-6
4840,Nebraska,vaccine near me,daily_vaccinations,0.093541464,-5
4841,Nebraska,vaccine near me,daily_vaccinations,0.013275539,-4
4842,Nebraska,vaccine near me,daily_vaccinations,0.078415983,-3
4843,Nebraska,vaccine near me,daily_vaccinations,0.105145463,-2
4844,Nebraska,vaccine near me,daily_vaccinations,-0.15604575,-1
4845,Nebraska,vaccine near me,daily_vaccinations,0.052235299,0
4846,Nebraska,vaccine near me,daily_vaccinations_per_million,0.070257454,-14
4847,Nebraska,vaccine near me,daily_vaccinations_per_million,-0.072992909,-13
4848,Nebraska,vaccine near me,daily_vaccinations_per_million,0.190537482,-12
4849,Nebraska,vaccine near me,daily_vaccinations_per_million,0.044134699,-11
4850,Nebraska,vaccine near me,daily_vaccinations_per_million,-0.138470392,-10
4851,Nebraska,vaccine near me,daily_vaccinations_per_million,0.005619012,-9
4852,Nebraska,vaccine near me,daily_vaccinations_per_million,0.052554178,-8
4853,Nebraska,vaccine near me,daily_vaccinations_per_million,-0.01114972,-7
4854,Nebraska,vaccine near me,daily_vaccinations_per_million,0.112230012,-6
4855,Nebraska,vaccine near me,daily_vaccinations_per_million,0.093596017,-5
4856,Nebraska,vaccine near me,daily_vaccinations_per_million,0.013192863,-4
4857,Nebraska,vaccine near me,daily_vaccinations_per_million,0.078419913,-3
4858,Nebraska,vaccine near me,daily_vaccinations_per_million,0.105150488,-2
4859,Nebraska,vaccine near me,daily_vaccinations_per_million,-0.155965447,-1
4860,Nebraska,vaccine near me,daily_vaccinations_per_million,0.052182371,0
4861,Nevada,covid,daily_vaccinations,-0.05668495,-14
4862,Nevada,covid,daily_vaccinations,-0.009724239,-13
4863,Nevada,covid,daily_vaccinations,-0.061117071,-12
4864,Nevada,covid,daily_vaccinations,0.041761545,-11
4865,Nevada,covid,daily_vaccinations,-0.041440229,-10
4866,Nevada,covid,daily_vaccinations,0.073353056,-9
4867,Nevada,covid,daily_vaccinations,0.140206395,-8
4868,Nevada,covid,daily_vaccinations,-0.051014173,-7
4869,Nevada,covid,daily_vaccinations,0.032128228,-6
4870,Nevada,covid,daily_vaccinations,0.02231699,-5
4871,Nevada,covid,daily_vaccinations,0.060785135,-4
4872,Nevada,covid,daily_vaccinations,-0.006419619,-3
4873,Nevada,covid,daily_vaccinations,0.050038347,-2
4874,Nevada,covid,daily_vaccinations,0.027930014,-1
4875,Nevada,covid,daily_vaccinations,0.195882604,0
4876,Nevada,covid,daily_vaccinations_per_million,-0.056365893,-14
4877,Nevada,covid,daily_vaccinations_per_million,-0.009791014,-13
4878,Nevada,covid,daily_vaccinations_per_million,-0.061149103,-12
4879,Nevada,covid,daily_vaccinations_per_million,0.041858968,-11
4880,Nevada,covid,daily_vaccinations_per_million,-0.041544305,-10
4881,Nevada,covid,daily_vaccinations_per_million,0.073424158,-9
4882,Nevada,covid,daily_vaccinations_per_million,0.140169795,-8
4883,Nevada,covid,daily_vaccinations_per_million,-0.05105825,-7
4884,Nevada,covid,daily_vaccinations_per_million,0.032167518,-6
4885,Nevada,covid,daily_vaccinations_per_million,0.022300057,-5
4886,Nevada,covid,daily_vaccinations_per_million,0.06084816,-4
4887,Nevada,covid,daily_vaccinations_per_million,-0.006542189,-3
4888,Nevada,covid,daily_vaccinations_per_million,0.050138315,-2
4889,Nevada,covid,daily_vaccinations_per_million,0.027778993,-1
4890,Nevada,covid,daily_vaccinations_per_million,0.195972648,0
4891,Nevada,mask,daily_vaccinations,0.058478251,-14
4892,Nevada,mask,daily_vaccinations,-0.035476965,-13
4893,Nevada,mask,daily_vaccinations,-0.062562142,-12
4894,Nevada,mask,daily_vaccinations,0.157382741,-11
4895,Nevada,mask,daily_vaccinations,0.100438302,-10
4896,Nevada,mask,daily_vaccinations,0.041839368,-9
4897,Nevada,mask,daily_vaccinations,0.001280575,-8
4898,Nevada,mask,daily_vaccinations,0.154670901,-7
4899,Nevada,mask,daily_vaccinations,0.143499678,-6
4900,Nevada,mask,daily_vaccinations,-0.07208336,-5
4901,Nevada,mask,daily_vaccinations,0.080029498,-4
4902,Nevada,mask,daily_vaccinations,0.046342614,-3
4903,Nevada,mask,daily_vaccinations,-0.031972061,-2
4904,Nevada,mask,daily_vaccinations,0.223623359,-1
4905,Nevada,mask,daily_vaccinations,-0.008566126,0
4906,Nevada,mask,daily_vaccinations_per_million,0.058444144,-14
4907,Nevada,mask,daily_vaccinations_per_million,-0.035427342,-13
4908,Nevada,mask,daily_vaccinations_per_million,-0.062702229,-12
4909,Nevada,mask,daily_vaccinations_per_million,0.157576538,-11
4910,Nevada,mask,daily_vaccinations_per_million,0.100272888,-10
4911,Nevada,mask,daily_vaccinations_per_million,0.041971794,-9
4912,Nevada,mask,daily_vaccinations_per_million,0.001121508,-8
4913,Nevada,mask,daily_vaccinations_per_million,0.154819935,-7
4914,Nevada,mask,daily_vaccinations_per_million,0.143445867,-6
4915,Nevada,mask,daily_vaccinations_per_million,-0.072198325,-5
4916,Nevada,mask,daily_vaccinations_per_million,0.080183081,-4
4917,Nevada,mask,daily_vaccinations_per_million,0.046281738,-3
4918,Nevada,mask,daily_vaccinations_per_million,-0.031938505,-2
4919,Nevada,mask,daily_vaccinations_per_million,0.223621991,-1
4920,Nevada,mask,daily_vaccinations_per_million,-0.008562956,0
4921,Nevada,qanon,daily_vaccinations,0.032273882,-14
4922,Nevada,qanon,daily_vaccinations,0.012952906,-13
4923,Nevada,qanon,daily_vaccinations,-0.091806159,-12
4924,Nevada,qanon,daily_vaccinations,-0.03955377,-11
4925,Nevada,qanon,daily_vaccinations,-0.016057228,-10
4926,Nevada,qanon,daily_vaccinations,-0.05293161,-9
4927,Nevada,qanon,daily_vaccinations,0.070553046,-8
4928,Nevada,qanon,daily_vaccinations,0.050397449,-7
4929,Nevada,qanon,daily_vaccinations,-0.083562316,-6
4930,Nevada,qanon,daily_vaccinations,0.030033344,-5
4931,Nevada,qanon,daily_vaccinations,-0.13657089,-4
4932,Nevada,qanon,daily_vaccinations,0.119906133,-3
4933,Nevada,qanon,daily_vaccinations,0.020035886,-2
4934,Nevada,qanon,daily_vaccinations,-0.052123169,-1
4935,Nevada,qanon,daily_vaccinations,0.055819752,0
4936,Nevada,qanon,daily_vaccinations_per_million,0.032206735,-14
4937,Nevada,qanon,daily_vaccinations_per_million,0.012917392,-13
4938,Nevada,qanon,daily_vaccinations_per_million,-0.091719724,-12
4939,Nevada,qanon,daily_vaccinations_per_million,-0.039715795,-11
4940,Nevada,qanon,daily_vaccinations_per_million,-0.015840014,-10
4941,Nevada,qanon,daily_vaccinations_per_million,-0.053102489,-9
4942,Nevada,qanon,daily_vaccinations_per_million,0.070759731,-8
4943,Nevada,qanon,daily_vaccinations_per_million,0.050229698,-7
4944,Nevada,qanon,daily_vaccinations_per_million,-0.083534562,-6
4945,Nevada,qanon,daily_vaccinations_per_million,0.030007695,-5
4946,Nevada,qanon,daily_vaccinations_per_million,-0.13664199,-4
4947,Nevada,qanon,daily_vaccinations_per_million,0.120070818,-3
4948,Nevada,qanon,daily_vaccinations_per_million,0.019850663,-2
4949,Nevada,qanon,daily_vaccinations_per_million,-0.051896177,-1
4950,Nevada,qanon,daily_vaccinations_per_million,0.055713393,0
4951,Nevada,social distancing,daily_vaccinations,0.016921558,-14
4952,Nevada,social distancing,daily_vaccinations,-0.037740626,-13
4953,Nevada,social distancing,daily_vaccinations,-0.014942713,-12
4954,Nevada,social distancing,daily_vaccinations,-0.072099692,-11
4955,Nevada,social distancing,daily_vaccinations,-0.032629106,-10
4956,Nevada,social distancing,daily_vaccinations,-0.02405647,-9
4957,Nevada,social distancing,daily_vaccinations,-0.042591593,-8
4958,Nevada,social distancing,daily_vaccinations,-0.125879268,-7
4959,Nevada,social distancing,daily_vaccinations,0.018935986,-6
4960,Nevada,social distancing,daily_vaccinations,-0.026618579,-5
4961,Nevada,social distancing,daily_vaccinations,-0.02106181,-4
4962,Nevada,social distancing,daily_vaccinations,0.026661157,-3
4963,Nevada,social distancing,daily_vaccinations,-0.046242972,-2
4964,Nevada,social distancing,daily_vaccinations,-0.014362104,-1
4965,Nevada,social distancing,daily_vaccinations,-0.075075657,0
4966,Nevada,social distancing,daily_vaccinations_per_million,0.017109666,-14
4967,Nevada,social distancing,daily_vaccinations_per_million,-0.03775547,-13
4968,Nevada,social distancing,daily_vaccinations_per_million,-0.015001355,-12
4969,Nevada,social distancing,daily_vaccinations_per_million,-0.072064948,-11
4970,Nevada,social distancing,daily_vaccinations_per_million,-0.032732714,-10
4971,Nevada,social distancing,daily_vaccinations_per_million,-0.024069704,-9
4972,Nevada,social distancing,daily_vaccinations_per_million,-0.042454161,-8
4973,Nevada,social distancing,daily_vaccinations_per_million,-0.126059524,-7
4974,Nevada,social distancing,daily_vaccinations_per_million,0.019192178,-6
4975,Nevada,social distancing,daily_vaccinations_per_million,-0.026682811,-5
4976,Nevada,social distancing,daily_vaccinations_per_million,-0.021102317,-4
4977,Nevada,social distancing,daily_vaccinations_per_million,0.026719331,-3
4978,Nevada,social distancing,daily_vaccinations_per_million,-0.046316668,-2
4979,Nevada,social distancing,daily_vaccinations_per_million,-0.014288844,-1
4980,Nevada,social distancing,daily_vaccinations_per_million,-0.075200854,0
4981,Nevada,vaccine,daily_vaccinations,0.103038463,-14
4982,Nevada,vaccine,daily_vaccinations,-0.068248482,-13
4983,Nevada,vaccine,daily_vaccinations,-0.037150215,-12
4984,Nevada,vaccine,daily_vaccinations,0.0372249,-11
4985,Nevada,vaccine,daily_vaccinations,0.067943869,-10
4986,Nevada,vaccine,daily_vaccinations,0.040808093,-9
4987,Nevada,vaccine,daily_vaccinations,0.028635446,-8
4988,Nevada,vaccine,daily_vaccinations,0.037688434,-7
4989,Nevada,vaccine,daily_vaccinations,0.092525256,-6
4990,Nevada,vaccine,daily_vaccinations,-0.025470335,-5
4991,Nevada,vaccine,daily_vaccinations,0.036701967,-4
4992,Nevada,vaccine,daily_vaccinations,0.013701276,-3
4993,Nevada,vaccine,daily_vaccinations,0.07296717,-2
4994,Nevada,vaccine,daily_vaccinations,0.10802232,-1
4995,Nevada,vaccine,daily_vaccinations,0.198007562,0
4996,Nevada,vaccine,daily_vaccinations_per_million,0.103178656,-14
4997,Nevada,vaccine,daily_vaccinations_per_million,-0.06824272,-13
4998,Nevada,vaccine,daily_vaccinations_per_million,-0.037227195,-12
4999,Nevada,vaccine,daily_vaccinations_per_million,0.037277154,-11
5000,Nevada,vaccine,daily_vaccinations_per_million,0.068093211,-10
5001,Nevada,vaccine,daily_vaccinations_per_million,0.040592511,-9
5002,Nevada,vaccine,daily_vaccinations_per_million,0.028728205,-8
5003,Nevada,vaccine,daily_vaccinations_per_million,0.037707395,-7
5004,Nevada,vaccine,daily_vaccinations_per_million,0.09246758,-6
5005,Nevada,vaccine,daily_vaccinations_per_million,-0.025363227,-5
5006,Nevada,vaccine,daily_vaccinations_per_million,0.036559717,-4
5007,Nevada,vaccine,daily_vaccinations_per_million,0.013874397,-3
5008,Nevada,vaccine,daily_vaccinations_per_million,0.072833951,-2
5009,Nevada,vaccine,daily_vaccinations_per_million,0.107913319,-1
5010,Nevada,vaccine,daily_vaccinations_per_million,0.198128045,0
5011,Nevada,vaccine near me,daily_vaccinations,-0.098515231,-14
5012,Nevada,vaccine near me,daily_vaccinations,0.032604523,-13
5013,Nevada,vaccine near me,daily_vaccinations,-0.054659312,-12
5014,Nevada,vaccine near me,daily_vaccinations,0.025351418,-11
5015,Nevada,vaccine near me,daily_vaccinations,0.150673315,-10
5016,Nevada,vaccine near me,daily_vaccinations,-0.033592813,-9
5017,Nevada,vaccine near me,daily_vaccinations,0.021391429,-8
5018,Nevada,vaccine near me,daily_vaccinations,0.117449871,-7
5019,Nevada,vaccine near me,daily_vaccinations,0.01801196,-6
5020,Nevada,vaccine near me,daily_vaccinations,0.065853644,-5
5021,Nevada,vaccine near me,daily_vaccinations,0.079257081,-4
5022,Nevada,vaccine near me,daily_vaccinations,-0.038547067,-3
5023,Nevada,vaccine near me,daily_vaccinations,0.13980939,-2
5024,Nevada,vaccine near me,daily_vaccinations,0.029968907,-1
5025,Nevada,vaccine near me,daily_vaccinations,0.033791837,0
